"","Cohort","Instrument_name","Assessed","Keywords_survey","Keyword_count_survey","Keywords_pilot","Keyword_count_pilot","Categories_survey","Priority_scores_survey","Times_mentioned_survey","Respondents_survey","Categories_pilot","Priority_scores_pilot","Times_mentioned_pilot","Respondents_pilot","Keyword_respondents_survey"
"144","NTR","Reading the Mind in the Eyes task","both","","","autism,cognition,development,emotion recognition,emotional development,psychology,social cognition,theory of mind","1,1,1,1,1,1,1,1","NA","NaN","192",0,"Social competence,Personality and individual differences,Cognition,NA","0.5,0.25,0.25,0","1,1,1,39",1,0
"145","NTR","Reading_Writing","pilot",NA,NA,"cognition,intelligence,language,motor control,reading,writing","1,1,1,1,1,1",NA,NA,NA,NA,"Cognition,Life history,NA","0.67,0.33,0","1,1,39",1,NA
"146","NTR","revised Conners' Parent Rating Scale (CPRS-R)","pilot",NA,NA,"adhd,aggression,behavior,developmental psychology,diagnosis,education,learning disability,mental health,psychiatry,psychology","1,1,1,1,1,1,1,1,1,1",NA,NA,NA,NA,"mental health,Health,NA","0.67,0.33,0","1,1,38",1,NA
"147","NTR","Revised Conners' Parent Rating Scale (CPRS-R)","survey","","",NA,NA,"NA","NaN","192",0,NA,NA,NA,NA,0
"148","NTR","revised Conners' Teacher Rating Scale (CTRS-R)","pilot",NA,NA,"adhd,aggression,anxiety,behavior,developmental psychology,diagnosis,learning disabilities,mental health,psychiatry,psychology","1,1,1,1,1,1,1,1,1,1",NA,NA,NA,NA,"mental health,Health,NA","0.67,0.33,0","1,1,38",1,NA
"149","NTR","Revised Conners' Teacher Rating Scale (CTRS-R)","survey","","",NA,NA,"NA","NaN","192",0,NA,NA,NA,NA,0
"150","NTR","Revised Life Orientation Test (LOT-R)","both","","","happiness,mental health,personality,psychology,wellbeing","1,1,1,1,1","NA","NaN","192",0,"Personality and individual differences,mental health,NA","0.67,0.33,0","1,1,38",1,0
"151","NTR","Revised NEO Five-Factor Inventory (NEO-FFI-R)","both","","","agreeableness,conscientiousness,extraversion,introversion,liability,neuroticism,personality,psychology,risk taking,temperament","1,1,1,1,1,1,1,1,1,1","NA","NaN","192",0,"Personality and individual differences,NA","1,0","1,39",1,0
"152","NTR","Rosenberg self-esteem scale","both","","","feelings,mental health,personality,psychology,self esteem,wellbeing","1,1,1,1,1,1","NA","NaN","192",0,"Personality and individual differences,mental health,NA","0.67,0.33,0","1,1,38",1,0
"153","NTR","saliva","pilot",NA,NA,"biological sample,biomarkers,hormones,infection,inflammation","1,1,1,1,1",NA,NA,NA,NA,"Physiology,Demographics,NA","0.67,0.33,0","1,1,39",1,NA
"154","NTR","Saliva","survey","","",NA,NA,"NA","NaN","192",0,NA,NA,NA,NA,0
"155","NTR","Saliva - biomarkers","survey","","",NA,NA,"NA","NaN","192",0,NA,NA,NA,NA,0
"156","NTR","saliva_biomarkers","pilot",NA,NA,"biological sample,biomarkers,elisa,hormones,laboratory test,saliva","1,1,1,1,1,1",NA,NA,NA,NA,"Physiology,Health,NA","0.67,0.33,0","1,1,39",1,NA
"157","NTR","Satisfaction with Life Scale (SLS)","both","","","happiness,mental health,psychology,quality of life,satisfaction,wellbeing","1,1,1,1,1,1","NA","NaN","192",0,"mental health,Personality and individual differences,Health,NA","0.5,0.33,0.17,0","1,1,1,38",1,0
"158","NTR","School - Learning difficulties","survey","","",NA,NA,"Cognition,Mental health,Social cognition and behavior,Social and emotional development,NA","0.4,0.3,0.2,0.1,0","1,1,1,1,192",1,NA,NA,NA,NA,1
"159","NTR","School - Results Performance","survey","cognition,schooling","1,1",NA,NA,"Cognition,Social cognition and behavior,NA","0.67,0.33,0","1,1,192",1,NA,NA,NA,NA,1
"160","NTR","School Situation","survey","","",NA,NA,"NA","NaN","192",0,NA,NA,NA,NA,0
"161","NTR","School_Learningdifficulties","pilot",NA,NA,"cognition,dyscalculi,dyslexia,education,learning difficulties,learning disability,school","1,1,1,1,1,1,1",NA,NA,NA,NA,"Personality and individual differences,Cognition,NA","0.67,0.33,0","1,1,39",1,NA
"162","NTR","School_ResultsPerformance","pilot",NA,NA,"cognition,education,language,learning difficulties,math,motivation,performance,school,sciences","1,1,1,1,1,1,1,1,1",NA,NA,NA,NA,"Personality and individual differences,Cognition,NA","0.67,0.33,0","1,1,39",1,NA
"163","NTR","SchoolSituation","pilot",NA,NA,"class composition,cognition,demographics,education,school,truancy,twins","1,1,1,1,1,1,1",NA,NA,NA,NA,"Demographics,Personality and individual differences,NA","0.67,0.33,0","1,1,39",1,NA
"164","NTR","Simon task","both","","","cognition,conflict,inhibition,problem solving reasoning,social behavior,social cognition","1,1,1,1,1,1","NA","NaN","192",0,"Social competence,Personality and individual differences,Cognition,NA","0.5,0.25,0.25,0","1,1,1,39",1,0
"165","NTR","Sleep - Sleep Habits","survey","","",NA,NA,"NA","NaN","192",0,NA,NA,NA,NA,0
"166","NTR","Sleep_SleepHabits","pilot",NA,NA,"health,insomnia,life style,narcolepsi,sleep","1,1,1,1,1",NA,NA,NA,NA,"Life history,Lifestyle,NA","0.67,0.33,0","1,1,39",1,NA
"167","NTR","Snellen Chart","survey","","",NA,NA,"Physical health,NA","1,0","1,192",1,NA,NA,NA,NA,1
"168","NTR","Snellen_Chart","pilot",NA,NA,"eyes,glasses,health,optometry,sight","1,1,1,1,1",NA,NA,NA,NA,"Physiology,NA","1,0","1,39",1,NA
"169","NTR","Social Skills Rating System (SSRS)","both","","","behavior,friendships,social behavior,social congition","1,1,1,1","NA","NaN","192",0,"Social competence,NA","1,0","1,39",1,0
"170","NTR","Strengths and Difficulties Questionnaire (SDQ)","both","","","adhd,aggression,behavior,conduct disorder,developmental psychology,mental health,peers,prosocial behavior,psychiatry,psychology","1,1,1,1,1,1,1,1,1,1","NA","NaN","192",0,"mental health,Health,NA","0.67,0.33,0","1,1,38",1,0
"171","NTR","Strengths and Weaknesses of Attention-Deficit/Hyperactivity Disorder Symptoms and Normal Behavior Scale (SWAN)","both","","","adhd,attention,behavior,developmental psychology,diagnosis,hyperactivity,impulsivity,mental health,psychiatry,psychology","1,1,1,1,1,1,1,1,1,1","NA","NaN","192",0,"mental health,Health,NA","0.67,0.33,0","1,1,38",1,0
"172","NTR","Stroop colour-word task","both","","","attention,cognition,executive functioning","1,1,1","NA","NaN","192",0,"Cognition,NA","1,0","1,39",1,0
"173","NTR","Subjective Happiness Scale (SHS)","both","","","happiness,mental health,psychology,quality of life,satisfaction with life,wellbeing","1,1,1,1,1,1","NA","NaN","192",0,"mental health,Personality and individual differences,NA","0.67,0.33,0","1,1,38",1,0
"174","NTR","Surgery_Anesthesia","both","","","accidents,anesthesia,disease,health,infection,inflammation,medication,surgery,tonsils","1,1,1,1,1,1,1,1,1","NA","NaN","192",0,"Health,Physiology,NA","0.67,0.33,0","1,1,39",1,0
"175","NTR","T1-weighted Magnetization Transfer Imaging (MTI)","both","brain structure,mri","1,1","biology,brain imaging,cognition,functional brain imaging,mri,mti,psychology,structural brain imaging","1,1,1,1,1,1,1,1","Physiology,Physical health,NA","0.67,0.33,0","1,1,192",1,"Physiology,NA","1,0","1,39",1,1
"176","NTR","T2-weighted Magnetization Transfer Imaging (MTI)","both","","","biology,brain imaging,cognition,dti,functional brain imaging,mri,mti,psychology,structural brain imaging","1,1,1,1,1,1,1,1,1","NA","NaN","192",0,"Physiology,NA","1,0","1,39",1,0
"177","NTR","Tanner","both","adolescence,development,hormones,puberty,secondary sexual characteristics","1,1,1,1,1","development,health,pubery,secondary sexual characteristics","1,1,1,1","puberty,Physical health,adolescence,NA","0.5,0.33,0.17,0","1,1,1,190",1,"Physiology,Health,Life history,NA","0.5,0.25,0.25,0","1,1,1,39",1,1
"178","NTR","Teacher Report Form (TRF)","both","aseba,behavior problems,cbcl,externalizing,internalizing,psychopathology","1,1,1,1,1,1","adhd,aggression,anxiety,depression,developmental psychology,diagnosis,mental health,psychiatry,psychology,school","1,1,1,1,1,1,1,1,1,1","Mental health,Social and emotional development,NA","0.67,0.33,0","1,1,192",1,"mental health,Health,NA","0.67,0.33,0","1,1,38",1,1
"179","NTR","Temperament Questions","survey","","",NA,NA,"NA","NaN","192",0,NA,NA,NA,NA,0
"180","NTR","Temperament_Questions","pilot",NA,NA,"attachement,emotion,parent-child relationship,personality,temperament","1,1,1,1,1",NA,NA,NA,NA,"Personality and individual differences,NA","1,0","1,39",1,NA
"181","NTR","Toilet Training","survey","","",NA,NA,"Social and emotional development,Mental health,Physical health,NA","0.5,0.33,0.17,0","1,1,1,192",1,NA,NA,NA,NA,1
"182","NTR","Toitlet_Training","pilot",NA,NA,"daytime incontinence,development,enuresis,incontinence,nighttime incontinence,nocturnal enuresis,toilet","1,1,1,1,1,1,1",NA,NA,NA,NA,"Life history,NA","1,0","1,39",1,NA
"183","NTR","Tower of Hanoi","both","","","cognition,executive functioning,problem solving,psychology,spatial reasoning","1,1,1,1,1","NA","NaN","192",0,"Cognition,NA","1,0","1,39",1,0
"184","NTR","urine","pilot",NA,NA,"biological sample,biomarkers,elisa,gc-ms,hormones,laboratory assessment,lc-ms,metabolomics,nmr","1,1,1,1,1,1,1,1,1",NA,NA,NA,NA,"Physiology,Demographics,NA","0.67,0.33,0","1,1,39",1,NA
"185","NTR","Urine","survey","","",NA,NA,"NA","NaN","192",0,NA,NA,NA,NA,0
"186","NTR","Urine- LC-MS, steroids","survey","","",NA,NA,"NA","NaN","192",0,NA,NA,NA,NA,0
"187","NTR","Urine - biomarkers","survey","","",NA,NA,"NA","NaN","192",0,NA,NA,NA,NA,0
"188","NTR","Urine - collection","survey","","",NA,NA,"NA","NaN","192",0,NA,NA,NA,NA,0
"189","NTR","Urine - GC-MS, OA","survey","","",NA,NA,"NA","NaN","192",0,NA,NA,NA,NA,0
"190","NTR","Urine - LC-MS, Amines","survey","","",NA,NA,"NA","NaN","192",0,NA,NA,NA,NA,0
"191","NTR","Urine steroids","survey","","",NA,NA,"NA","NaN","192",0,NA,NA,NA,NA,0
"192","NTR","urine_biomarkers","pilot",NA,NA,"biological sample,biomarkers,dipstick,glucose,hormones,infection,inflammation,neuropeptides,oxidative stress,urine","1,1,1,1,1,1,1,1,1,1",NA,NA,NA,NA,"Physiology,Health,NA","0.67,0.33,0","1,1,39",1,NA
"193","NTR","urine_collection","pilot",NA,NA,"biological samples,biomarkers,data collection,freezer,menstruation,temperature,time,urine","1,1,1,1,1,1,1,1",NA,NA,NA,NA,"Life history,Physiology,Demographics,NA","0.5,0.33,0.17,0","1,1,1,39",1,NA
"194","NTR","urine_GC-MS_OA","pilot",NA,NA,"amino acids,biomarkers,carboxylic acids,gas chromatography,mass spectrometry,metabolomics,neurotransmitters,organic acids,tca cycle,urine","1,1,1,1,1,1,1,1,1,1",NA,NA,NA,NA,"omics,Physiology,Health,NA","0.5,0.33,0.17,0","1,1,1,38",1,NA
"195","NTR","urine_LC-MS_Amines","pilot",NA,NA,"amines,amino acids,aromatic amines,biomarkers,liquid chromatography,mass spectrometry,metabolites,metabolomics,neurotransmitters,urine","1,1,1,1,1,1,1,1,1,1",NA,NA,NA,NA,"omics,Physiology,Health,NA","0.5,0.33,0.17,0","1,1,1,38",1,NA
"196","NTR","urine_LC-MS_steroids","pilot",NA,NA,"androgens,glucocorticoids,hormones,liquid chromatography,mass spectrometry,metabolites,metabolomics,oestrogens,steroids,urine","1,1,1,1,1,1,1,1,1,1",NA,NA,NA,NA,"omics,Physiology,Health,NA","0.5,0.33,0.17,0","1,1,1,38",1,NA
"197","NTR","urine_steroids","pilot",NA,NA,"androgens,gas chromatography,glucocorticoids,hormones,mass spectrometry,metabolites,metabolomics,oestrogens,steroids,urine","1,1,1,1,1,1,1,1,1,1",NA,NA,NA,NA,"omics,Physiology,Health,NA","0.5,0.33,0.17,0","1,1,1,38",1,NA
"198","NTR","Vaccinations","both","","","development,diphtheria,diseases,health,measles,mumps,pertussis,rubella,tetanus,vaccination","1,1,1,1,1,1,1,1,1,1","NA","NaN","192",0,"Life history,Health,NA","0.67,0.33,0","1,1,39",1,0
"199","NTR","VU_AMS","both","","","ambulatory monitoring,cardiovascular,electrocardiogram,electronic monitoring,excercise,health,heart rate,impedance cardiogram","1,1,1,1,1,1,1,1","NA","NaN","192",0,"Physiology,Health,NA","0.67,0.33,0","1,1,39",1,0
"200","NTR","Wechsler Abbreviated Scale of Intelligence (WASI)","both","","","attention,cognition,executive functioning,intelligence,memory,non-verbal intelligence,spatial reasoning,verbal intelligence","1,1,1,1,1,1,1,1","NA","NaN","192",0,"Cognition,NA","1,0","1,39",1,0
"201","NTR","Wechsler Intelligence Scale for Children-III (WISC-III)","both","cognition,iq","1,1","attention,cognition,intelligence,memory,non-verbal intelligence,spatial reasoning,verbal intelligence","1,1,1,1,1,1,1","Cognition,NA","1,0","1,192",1,"Cognition,NA","1,0","1,39",1,1
"202","NTR","wellbeing","pilot",NA,NA,"happiness,mental health,psychology,quality of life,satisfaction with life,wellbeing","1,1,1,1,1,1",NA,NA,NA,NA,"mental health,Personality and individual differences,NA","0.67,0.33,0","1,1,38",1,NA
"203","NTR","Wellbeing","survey","","",NA,NA,"NA","NaN","192",0,NA,NA,NA,NA,0
"204","NTR","Workdemographics parents","survey","","",NA,NA,"Demographics,Life history,NA","0.67,0.33,0","1,1,192",1,NA,NA,NA,NA,1
"205","NTR","Workdemographics_parents","pilot",NA,NA,"demographics,profession,work","1,1,1",NA,NA,NA,NA,"Demographics,Life history,NA","0.67,0.33,0","1,1,39",1,NA
"206","NTR","Youth Self Report (YSR)","both","","","adhd,aggression,anxiety,depression,developmental psychology,diagnosis,mental health,obsessive compulsive disorder,psychiatry,psychology","1,1,1,1,1,1,1,1,1,1","NA","NaN","192",0,"mental health,Health,NA","0.67,0.33,0","1,1,38",1,0
"207","NTR","Zygosity - resemblance","survey","","",NA,NA,"NA","NaN","192",0,NA,NA,NA,NA,0
"208","NTR","Zygosity_resemblance","pilot",NA,NA,"genetics,resemblance,similarities,twinning,zygosity","1,1,1,1,1",NA,NA,NA,NA,"Personality and individual differences,Demographics,Physiology,NA","0.5,0.25,0.25,0","1,1,1,39",1,NA
